record_id,participant_id,role,period,system_blind_code,task_id,task_set,bloom_task_level,start_timestamp,end_timestamp,completion_seconds,participant_response,system_output_id_or_log_path,task_completed,protocol_deviation,missing_reason,include_in_primary_analysis,notes,completion_seconds_derived
109,P005,General_user,2,SYS-T9,B-L1-01,B,L1,2026-04-09 10:14:31,2026-04-09 10:16:16,,温；消渴,logs/userstudy/P005/SYS-T9/B-L1-01.json,Y,N,,Y,,105.0
110,P005,General_user,2,SYS-T9,B-L1-02,B,L1,2026-04-09 10:16:40,2026-04-09 10:18:05,,盐；拌,logs/userstudy/P005/SYS-T9/B-L1-02.json,Y,N,,Y,,85.0
111,P005,General_user,2,SYS-T9,B-L2-01,B,L2,2026-04-09 10:18:26,2026-04-09 10:20:28,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P005/SYS-T9/B-L2-01.json,Y,N,,Y,,122.0
112,P005,General_user,2,SYS-T9,B-L2-02,B,L2,2026-04-09 10:20:47,2026-04-09 10:22:30,,油（食材）；水（食材）；水（食材）,logs/userstudy/P005/SYS-T9/B-L2-02.json,Y,N,,Y,,103.0
113,P005,General_user,2,SYS-T9,B-L3-01,B,L3,2026-04-09 10:22:41,2026-04-09 10:25:45,,水 —hasEffect→ 清热,logs/userstudy/P005/SYS-T9/B-L3-01.json,Y,N,,Y,,184.0
114,P005,General_user,2,SYS-T9,B-L3-02,B,L3,2026-04-09 10:25:56,2026-04-09 10:29:00,,内宫散 —containsIngredient→ 醋,logs/userstudy/P005/SYS-T9/B-L3-02.json,Y,N,,Y,,184.0
115,P005,General_user,2,SYS-T9,B-L4-01,B,L4,2026-04-09 10:29:14,2026-04-09 10:31:28,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P005/SYS-T9/B-L4-01.json,Y,N,,Y,,134.0
116,P005,General_user,2,SYS-T9,B-L4-02,B,L4,2026-04-09 10:31:41,2026-04-09 10:34:27,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P005/SYS-T9/B-L4-02.json,Y,N,,Y,,166.0
117,P005,General_user,2,SYS-T9,B-L5-01,B,L5,2026-04-09 10:34:51,2026-04-09 10:38:51,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P005/SYS-T9/B-L5-01.json,Y,N,,Y,,240.0
118,P005,General_user,2,SYS-T9,B-L5-02,B,L5,2026-04-09 10:39:03,2026-04-09 10:42:10,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P005/SYS-T9/B-L5-02.json,Y,N,,Y,,187.0
119,P005,General_user,2,SYS-T9,B-L6-02,B,L6,2026-04-09 10:42:18,2026-04-09 10:46:26,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P005/SYS-T9/B-L6-02.json,Y,N,,Y,,248.0
120,P005,General_user,2,SYS-T9,B-L6-01,B,L6,2026-04-09 10:46:40,2026-04-09 10:50:31,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P005/SYS-T9/B-L6-01.json,Y,N,,Y,,231.0
121,P007,General_user,1,SYS-T9,B-L1-02,B,L1,2026-04-09 14:00:16,2026-04-09 14:01:50,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P007/SYS-T9/B-L1-02.json,Y,N,,Y,,94.0
122,P007,General_user,1,SYS-T9,B-L1-01,B,L1,2026-04-09 14:02:11,2026-04-09 14:03:29,,温；消渴,logs/userstudy/P007/SYS-T9/B-L1-01.json,Y,N,,Y,,78.0
123,P007,General_user,1,SYS-T9,B-L2-01,B,L2,2026-04-09 14:03:40,2026-04-09 14:05:48,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P007/SYS-T9/B-L2-01.json,Y,N,,Y,,128.0
124,P007,General_user,1,SYS-T9,B-L2-02,B,L2,2026-04-09 14:05:59,2026-04-09 14:07:28,,油（食材）；水（食材）；水（食材）,logs/userstudy/P007/SYS-T9/B-L2-02.json,Y,N,,Y,,89.0
125,P007,General_user,1,SYS-T9,B-L3-02,B,L3,2026-04-09 14:07:39,2026-04-09 14:09:39,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P007/SYS-T9/B-L3-02.json,Y,N,,Y,,120.0
126,P007,General_user,1,SYS-T9,B-L3-01,B,L3,2026-04-09 14:09:50,2026-04-09 14:11:35,,水 —hasEffect→ 清热,logs/userstudy/P007/SYS-T9/B-L3-01.json,Y,N,,Y,,105.0
127,P007,General_user,1,SYS-T9,B-L4-02,B,L4,2026-04-09 14:11:52,2026-04-09 14:15:33,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P007/SYS-T9/B-L4-02.json,Y,N,,Y,,221.0
128,P007,General_user,1,SYS-T9,B-L4-01,B,L4,2026-04-09 14:15:53,2026-04-09 14:19:12,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P007/SYS-T9/B-L4-01.json,Y,N,,Y,,199.0
129,P007,General_user,1,SYS-T9,B-L5-02,B,L5,2026-04-09 14:19:33,2026-04-09 14:24:18,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P007/SYS-T9/B-L5-02.json,Y,N,,Y,,285.0
130,P007,General_user,1,SYS-T9,B-L5-01,B,L5,2026-04-09 14:24:40,2026-04-09 14:28:55,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P007/SYS-T9/B-L5-01.json,Y,N,,Y,,255.0
131,P007,General_user,1,SYS-T9,B-L6-02,B,L6,2026-04-09 14:29:05,2026-04-09 14:34:50,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P007/SYS-T9/B-L6-02.json,Y,N,,Y,,345.0
132,P007,General_user,1,SYS-T9,B-L6-01,B,L6,2026-04-09 14:35:13,2026-04-09 14:39:50,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P007/SYS-T9/B-L6-01.json,Y,N,,Y,,277.0
133,P007,General_user,2,SYS-R4,A-L1-02,A,L1,2026-04-09 15:00:10,2026-04-09 15:01:07,,甘；平,logs/userstudy/P007/SYS-R4/A-L1-02.json,Y,N,,Y,,57.0
134,P007,General_user,2,SYS-R4,A-L1-01,A,L1,2026-04-09 15:01:30,2026-04-09 15:03:32,,水；《内经》,logs/userstudy/P007/SYS-R4/A-L1-01.json,Y,N,,Y,,122.0
135,P007,General_user,2,SYS-R4,A-L2-01,A,L2,2026-04-09 15:03:57,2026-04-09 15:05:10,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P007/SYS-R4/A-L2-01.json,Y,N,,Y,,73.0
136,P007,General_user,2,SYS-R4,A-L2-02,A,L2,2026-04-09 15:05:21,2026-04-09 15:07:29,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P007/SYS-R4/A-L2-02.json,Y,N,,Y,,128.0
137,P007,General_user,2,SYS-R4,A-L3-01,A,L3,2026-04-09 15:07:45,2026-04-09 15:09:46,,瓜 —hasNature→ 平,logs/userstudy/P007/SYS-R4/A-L3-01.json,Y,N,,Y,,121.0
138,P007,General_user,2,SYS-R4,A-L3-02,A,L3,2026-04-09 15:10:03,2026-04-09 15:12:06,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P007/SYS-R4/A-L3-02.json,Y,N,,Y,,123.0
139,P007,General_user,2,SYS-R4,A-L4-01,A,L4,2026-04-09 15:12:19,2026-04-09 15:14:26,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P007/SYS-R4/A-L4-01.json,Y,N,,Y,,127.0
140,P007,General_user,2,SYS-R4,A-L4-02,A,L4,2026-04-09 15:14:34,2026-04-09 15:17:56,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P007/SYS-R4/A-L4-02.json,Y,N,,Y,,202.0
141,P007,General_user,2,SYS-R4,A-L5-01,A,L5,2026-04-09 15:18:04,2026-04-09 15:21:58,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P007/SYS-R4/A-L5-01.json,Y,N,,Y,,234.0
142,P007,General_user,2,SYS-R4,A-L5-02,A,L5,2026-04-09 15:22:15,2026-04-09 15:25:24,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P007/SYS-R4/A-L5-02.json,Y,N,,Y,,189.0
143,P007,General_user,2,SYS-R4,A-L6-02,A,L6,2026-04-09 15:25:40,2026-04-09 15:29:24,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P007/SYS-R4/A-L6-02.json,Y,N,,Y,,224.0
144,P007,General_user,2,SYS-R4,A-L6-01,A,L6,2026-04-09 15:29:35,2026-04-09 15:34:00,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P007/SYS-R4/A-L6-01.json,Y,N,,Y,,265.0
145,P008,General_user,1,SYS-R4,B-L1-02,B,L1,2026-04-10 09:00:07,2026-04-10 09:00:42,,盐；拌,logs/userstudy/P008/SYS-R4/B-L1-02.json,Y,N,,Y,,35.0
146,P008,General_user,1,SYS-R4,B-L1-01,B,L1,2026-04-10 09:00:55,2026-04-10 09:01:30,,温；消渴,logs/userstudy/P008/SYS-R4/B-L1-01.json,Y,N,,Y,,35.0
147,P008,General_user,1,SYS-R4,B-L2-01,B,L2,2026-04-10 09:01:46,2026-04-10 09:03:13,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P008/SYS-R4/B-L2-01.json,Y,N,,Y,,87.0
148,P008,General_user,1,SYS-R4,B-L2-02,B,L2,2026-04-10 09:03:33,2026-04-10 09:04:13,,油（食材）；水（食材）；水（食材）,logs/userstudy/P008/SYS-R4/B-L2-02.json,Y,N,,Y,,40.0
149,P008,General_user,1,SYS-R4,B-L3-02,B,L3,2026-04-10 09:04:29,2026-04-10 09:05:38,,,logs/userstudy/P008/SYS-R4/B-L3-02.json,N,N,connection_interruption,N,页面在提交前短暂断开，未形成有效回答。,69.0
150,P008,General_user,1,SYS-R4,B-L3-01,B,L3,2026-04-10 09:05:56,2026-04-10 09:08:15,,水 —hasEffect→ 清热,logs/userstudy/P008/SYS-R4/B-L3-01.json,Y,N,,Y,,139.0
151,P008,General_user,1,SYS-R4,B-L4-01,B,L4,2026-04-10 09:08:30,2026-04-10 09:11:27,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P008/SYS-R4/B-L4-01.json,Y,N,,Y,,177.0
152,P008,General_user,1,SYS-R4,B-L4-02,B,L4,2026-04-10 09:11:52,2026-04-10 09:14:59,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P008/SYS-R4/B-L4-02.json,Y,N,,Y,,187.0
153,P008,General_user,1,SYS-R4,B-L5-01,B,L5,2026-04-10 09:15:17,2026-04-10 09:17:55,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P008/SYS-R4/B-L5-01.json,Y,N,,Y,,158.0
154,P008,General_user,1,SYS-R4,B-L5-02,B,L5,2026-04-10 09:18:03,2026-04-10 09:21:32,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P008/SYS-R4/B-L5-02.json,Y,N,,Y,,209.0
155,P008,General_user,1,SYS-R4,B-L6-01,B,L6,2026-04-10 09:21:56,2026-04-10 09:25:33,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P008/SYS-R4/B-L6-01.json,Y,N,,Y,,217.0
156,P008,General_user,1,SYS-R4,B-L6-02,B,L6,2026-04-10 09:25:49,2026-04-10 09:29:12,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P008/SYS-R4/B-L6-02.json,Y,N,,Y,,203.0
157,P008,General_user,2,SYS-T9,A-L1-02,A,L1,2026-04-10 09:49:30,2026-04-10 09:50:57,,甘；平,logs/userstudy/P008/SYS-T9/A-L1-02.json,Y,N,,Y,,87.0
158,P008,General_user,2,SYS-T9,A-L1-01,A,L1,2026-04-10 09:51:19,2026-04-10 09:52:59,,水；《内经》,logs/userstudy/P008/SYS-T9/A-L1-01.json,Y,N,,Y,,100.0
159,P008,General_user,2,SYS-T9,A-L2-02,A,L2,2026-04-10 09:53:19,2026-04-10 09:55:23,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P008/SYS-T9/A-L2-02.json,Y,N,,Y,,124.0
160,P008,General_user,2,SYS-T9,A-L2-01,A,L2,2026-04-10 09:55:35,2026-04-10 09:57:54,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P008/SYS-T9/A-L2-01.json,Y,N,,Y,,139.0
161,P008,General_user,2,SYS-T9,A-L3-01,A,L3,2026-04-10 09:58:12,2026-04-10 10:00:12,,原文能确认相关实体，但关系方向和作用范围仍不够明确。,logs/userstudy/P008/SYS-T9/A-L3-01.json,Y,N,,Y,,120.0
162,P008,General_user,2,SYS-T9,A-L3-02,A,L3,2026-04-10 10:00:35,2026-04-10 10:03:16,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P008/SYS-T9/A-L3-02.json,Y,N,,Y,,161.0
163,P008,General_user,2,SYS-T9,A-L4-02,A,L4,2026-04-10 10:03:37,2026-04-10 10:06:57,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P008/SYS-T9/A-L4-02.json,Y,N,,Y,,200.0
164,P008,General_user,2,SYS-T9,A-L4-01,A,L4,2026-04-10 10:07:09,2026-04-10 10:10:23,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P008/SYS-T9/A-L4-01.json,Y,N,,Y,,194.0
165,P008,General_user,2,SYS-T9,A-L5-01,A,L5,2026-04-10 10:10:47,2026-04-10 10:15:47,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P008/SYS-T9/A-L5-01.json,Y,N,,Y,,300.0
166,P008,General_user,2,SYS-T9,A-L5-02,A,L5,2026-04-10 10:16:02,2026-04-10 10:19:27,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P008/SYS-T9/A-L5-02.json,Y,N,,Y,,205.0
167,P008,General_user,2,SYS-T9,A-L6-01,A,L6,2026-04-10 10:19:36,2026-04-10 10:22:48,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P008/SYS-T9/A-L6-01.json,Y,N,,Y,,192.0
168,P008,General_user,2,SYS-T9,A-L6-02,A,L6,2026-04-10 10:23:11,2026-04-10 10:27:13,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P008/SYS-T9/A-L6-02.json,Y,N,,Y,,242.0
169,P009,General_user,1,SYS-T9,A-L1-01,A,L1,2026-04-10 14:10:17,2026-04-10 14:11:18,,水；《内经》,logs/userstudy/P009/SYS-T9/A-L1-01.json,Y,N,,Y,,61.0
170,P009,General_user,1,SYS-T9,A-L1-02,A,L1,2026-04-10 14:11:37,2026-04-10 14:12:57,,甘；平,logs/userstudy/P009/SYS-T9/A-L1-02.json,Y,N,,Y,,80.0
171,P009,General_user,1,SYS-T9,A-L2-02,A,L2,2026-04-10 14:13:05,2026-04-10 14:15:22,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P009/SYS-T9/A-L2-02.json,Y,N,,Y,,137.0
172,P009,General_user,1,SYS-T9,A-L2-01,A,L2,2026-04-10 14:15:31,2026-04-10 14:17:21,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P009/SYS-T9/A-L2-01.json,Y,N,,Y,,110.0
173,P009,General_user,1,SYS-T9,A-L3-01,A,L3,2026-04-10 14:17:39,2026-04-10 14:19:28,,瓜 —hasNature→ 平,logs/userstudy/P009/SYS-T9/A-L3-01.json,Y,N,,Y,,109.0
174,P009,General_user,1,SYS-T9,A-L3-02,A,L3,2026-04-10 14:19:49,2026-04-10 14:22:22,,然多食生痰桑饮 —usesCookingMethod→ 腌,logs/userstudy/P009/SYS-T9/A-L3-02.json,Y,N,,Y,,153.0
175,P009,General_user,1,SYS-T9,A-L4-01,A,L4,2026-04-10 14:22:40,2026-04-10 14:25:44,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P009/SYS-T9/A-L4-01.json,Y,N,,Y,,184.0
176,P009,General_user,1,SYS-T9,A-L4-02,A,L4,2026-04-10 14:26:08,2026-04-10 14:28:38,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P009/SYS-T9/A-L4-02.json,Y,N,,Y,,150.0
177,P009,General_user,1,SYS-T9,A-L5-02,A,L5,2026-04-10 14:28:48,2026-04-10 14:32:54,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P009/SYS-T9/A-L5-02.json,Y,N,,Y,,246.0
178,P009,General_user,1,SYS-T9,A-L5-01,A,L5,2026-04-10 14:33:05,2026-04-10 14:36:42,,候选关系应按原文作用范围判断；本片段可保留：水 —hasNature→ 寒，跨段推断不应采纳。,logs/userstudy/P009/SYS-T9/A-L5-01.json,Y,N,,Y,,217.0
179,P009,General_user,1,SYS-T9,A-L6-01,A,L6,2026-04-10 14:36:58,2026-04-10 14:40:46,,未发现足够直接的谓词证据，暂不作确定判断。,logs/userstudy/P009/SYS-T9/A-L6-01.json,Y,N,,Y,,228.0
180,P009,General_user,1,SYS-T9,A-L6-02,A,L6,2026-04-10 14:41:07,2026-04-10 14:44:37,,证据链：冻结原文 → 实体识别 → 水 —hasNature→ 凉 → 上下文范围核验。,logs/userstudy/P009/SYS-T9/A-L6-02.json,Y,N,,Y,,210.0
181,P009,General_user,2,SYS-R4,B-L1-01,B,L1,2026-04-10 15:04:51,2026-04-10 15:06:38,,温；消渴,logs/userstudy/P009/SYS-R4/B-L1-01.json,Y,N,,Y,,107.0
182,P009,General_user,2,SYS-R4,B-L1-02,B,L1,2026-04-10 15:06:49,2026-04-10 15:07:48,,盐；拌,logs/userstudy/P009/SYS-R4/B-L1-02.json,Y,N,,Y,,59.0
183,P009,General_user,2,SYS-R4,B-L2-02,B,L2,2026-04-10 15:08:09,2026-04-10 15:09:52,,油（食材）；水（食材）；水（食材）,logs/userstudy/P009/SYS-R4/B-L2-02.json,Y,N,,Y,,103.0
184,P009,General_user,2,SYS-R4,B-L2-01,B,L2,2026-04-10 15:10:10,2026-04-10 15:10:45,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P009/SYS-R4/B-L2-01.json,Y,N,,Y,,35.0
185,P009,General_user,2,SYS-R4,B-L3-02,B,L3,2026-04-10 15:11:10,2026-04-10 15:12:27,,内宫散 —containsIngredient→ 醋,logs/userstudy/P009/SYS-R4/B-L3-02.json,Y,N,,Y,,77.0
186,P009,General_user,2,SYS-R4,B-L3-01,B,L3,2026-04-10 15:12:35,2026-04-10 15:14:40,,水 —hasEffect→ 清热,logs/userstudy/P009/SYS-R4/B-L3-01.json,Y,N,,Y,,125.0
187,P009,General_user,2,SYS-R4,B-L4-01,B,L4,2026-04-10 15:15:03,2026-04-10 15:17:52,,证据更充分的关系为：水 —hasNature→ 平；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P009/SYS-R4/B-L4-01.json,Y,N,,Y,,169.0
188,P009,General_user,2,SYS-R4,B-L4-02,B,L4,2026-04-10 15:18:08,2026-04-10 15:21:07,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P009/SYS-R4/B-L4-02.json,Y,N,,Y,,179.0
189,P009,General_user,2,SYS-R4,B-L5-02,B,L5,2026-04-10 15:21:16,2026-04-10 15:24:15,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P009/SYS-R4/B-L5-02.json,Y,N,,Y,,179.0
190,P009,General_user,2,SYS-R4,B-L5-01,B,L5,2026-04-10 15:24:40,2026-04-10 15:27:40,,候选关系应按原文作用范围判断；本片段可保留：黄豆 —recordedInText→ 《摘录》，跨段推断不应采纳。,logs/userstudy/P009/SYS-R4/B-L5-01.json,Y,N,,Y,,180.0
191,P009,General_user,2,SYS-R4,B-L6-02,B,L6,2026-04-10 15:27:52,2026-04-10 15:31:30,,证据链：冻结原文 → 实体识别 → 瓜 —hasNature→ 平 → 上下文范围核验。,logs/userstudy/P009/SYS-R4/B-L6-02.json,Y,N,,Y,,218.0
192,P009,General_user,2,SYS-R4,B-L6-01,B,L6,2026-04-10 15:31:41,2026-04-10 15:34:27,,证据链：冻结原文 → 实体识别 → 酒 —hasNature→ 寒 → 上下文范围核验。,logs/userstudy/P009/SYS-R4/B-L6-01.json,Y,N,,Y,,166.0
193,P010,General_user,1,SYS-R4,A-L1-01,A,L1,2026-04-13 09:10:24,2026-04-13 09:11:24,,水；《内经》,logs/userstudy/P010/SYS-R4/A-L1-01.json,Y,N,,Y,,60.0
194,P010,General_user,1,SYS-R4,A-L1-02,A,L1,2026-04-13 09:11:43,2026-04-13 09:12:49,,甘；平,logs/userstudy/P010/SYS-R4/A-L1-02.json,Y,N,,Y,,66.0
195,P010,General_user,1,SYS-R4,A-L2-02,A,L2,2026-04-13 09:13:07,2026-04-13 09:14:42,,水（食材）；水（食材）；选用食料的方（食疗方）,logs/userstudy/P010/SYS-R4/A-L2-02.json,Y,N,,Y,,95.0
196,P010,General_user,1,SYS-R4,A-L2-01,A,L2,2026-04-13 09:14:58,2026-04-13 09:16:35,,心（脏腑）；温（食性）；心（脏腑）,logs/userstudy/P010/SYS-R4/A-L2-01.json,Y,N,,Y,,97.0
197,P010,General_user,1,SYS-R4,A-L3-02,A,L3,2026-04-13 09:17:00,2026-04-13 09:18:28,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P010/SYS-R4/A-L3-02.json,Y,N,,Y,,88.0
198,P010,General_user,1,SYS-R4,A-L3-01,A,L3,2026-04-13 09:18:40,2026-04-13 09:20:37,,瓜 —hasNature→ 平,logs/userstudy/P010/SYS-R4/A-L3-01.json,Y,N,,Y,,117.0
199,P010,General_user,1,SYS-R4,A-L4-01,A,L4,2026-04-13 09:20:50,2026-04-13 09:23:43,,证据更充分的关系为：睡乡散 —recordedInText→ 《饮食谱》；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P010/SYS-R4/A-L4-01.json,Y,N,,Y,,173.0
200,P010,General_user,1,SYS-R4,A-L4-02,A,L4,2026-04-13 09:24:01,2026-04-13 09:27:02,,证据更充分的关系为：盐 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P010/SYS-R4/A-L4-02.json,Y,N,,Y,,181.0
201,P010,General_user,1,SYS-R4,A-L5-02,A,L5,2026-04-13 09:27:25,2026-04-13 09:31:01,,候选关系应按原文作用范围判断；本片段可保留：油 —hasNature→ 凉，跨段推断不应采纳。,logs/userstudy/P010/SYS-R4/A-L5-02.json,Y,N,,Y,,216.0
202,P010,General_user,1,SYS-R4,A-L5-01,A,L5,2026-04-13 09:31:11,2026-04-13 09:34:57,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P010/SYS-R4/A-L5-01.json,Y,N,,Y,,226.0
203,P010,General_user,1,SYS-R4,A-L6-01,A,L6,2026-04-13 09:35:14,2026-04-13 09:38:22,,证据链：冻结原文 → 实体识别 → 油 —hasNature→ 大寒 → 上下文范围核验。,logs/userstudy/P010/SYS-R4/A-L6-01.json,Y,N,,Y,,188.0
204,P010,General_user,1,SYS-R4,A-L6-02,A,L6,2026-04-13 09:38:46,2026-04-13 09:42:07,,倾向于认为候选关系成立，但未能给出完整证据链。,logs/userstudy/P010/SYS-R4/A-L6-02.json,Y,N,,Y,,201.0
205,P010,General_user,2,SYS-T9,B-L1-01,B,L1,2026-04-13 10:02:20,2026-04-13 10:04:01,,温；消渴,logs/userstudy/P010/SYS-T9/B-L1-01.json,Y,N,,Y,,101.0
206,P010,General_user,2,SYS-T9,B-L1-02,B,L1,2026-04-13 10:04:14,2026-04-13 10:05:18,,盐；拌,logs/userstudy/P010/SYS-T9/B-L1-02.json,Y,N,,Y,,64.0
207,P010,General_user,2,SYS-T9,B-L2-01,B,L2,2026-04-13 10:05:40,2026-04-13 10:07:36,,《人世:间》（古籍来源）；《马蹄》（古籍来源）；或解作击散（食疗方）,logs/userstudy/P010/SYS-T9/B-L2-01.json,Y,N,,Y,,116.0
208,P010,General_user,2,SYS-T9,B-L2-02,B,L2,2026-04-13 10:07:55,2026-04-13 10:09:21,,油（食材）；水（食材）；水（食材）,logs/userstudy/P010/SYS-T9/B-L2-02.json,Y,N,,Y,,86.0
209,P010,General_user,2,SYS-T9,B-L3-02,B,L3,2026-04-13 10:09:37,2026-04-13 10:12:07,,内宫散 —containsIngredient→ 醋,logs/userstudy/P010/SYS-T9/B-L3-02.json,Y,N,,Y,,150.0
210,P010,General_user,2,SYS-T9,B-L3-01,B,L3,2026-04-13 10:12:21,2026-04-13 10:14:40,,水 —hasEffect→ 清热,logs/userstudy/P010/SYS-T9/B-L3-01.json,Y,N,,Y,,139.0
211,P010,General_user,2,SYS-T9,B-L4-02,B,L4,2026-04-13 10:14:59,2026-04-13 10:18:28,,证据更充分的关系为：米 —hasFlavor→ 甘；理由：论元与谓词位于同句或同一处方段落。,logs/userstudy/P010/SYS-T9/B-L4-02.json,Y,N,,Y,,209.0
212,P010,General_user,2,SYS-T9,B-L4-01,B,L4,2026-04-13 10:18:39,2026-04-13 10:22:22,,原文信息可能支持该结论，不过需要结合前后文进一步判断。,logs/userstudy/P010/SYS-T9/B-L4-01.json,Y,N,,Y,,223.0
213,P010,General_user,2,SYS-T9,B-L5-02,B,L5,2026-04-13 10:22:37,2026-04-13 10:26:51,,候选关系应按原文作用范围判断；本片段可保留：水 —hasFlavor→ 涩，跨段推断不应采纳。,logs/userstudy/P010/SYS-T9/B-L5-02.json,Y,N,,Y,,254.0
